id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
587,22,female,medium,0,0,dorsal right,Hand_0005907.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005908.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005909.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005910.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005911.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005912.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005913.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005914.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005915.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005916.jpg,0
587,22,female,medium,0,0,dorsal right,Hand_0005917.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005932.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005933.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005934.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005935.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005936.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005937.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005938.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005939.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005940.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005941.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005942.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005943.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005944.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005945.jpg,0
587,22,female,medium,1,0,dorsal left,Hand_0005946.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005962.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005963.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005964.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005965.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005966.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005967.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005968.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005969.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005970.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005971.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005972.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005973.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005974.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005975.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005976.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005977.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005978.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005979.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005980.jpg,0
586,21,female,fair,1,0,dorsal right,Hand_0005981.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006004.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006005.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006006.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006007.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006008.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006009.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006010.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006011.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006012.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006013.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006014.jpg,0
586,21,female,fair,0,0,dorsal left,Hand_0006015.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006030.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006031.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006032.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006033.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006034.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006035.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006036.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006037.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006038.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006039.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006040.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006041.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006042.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006043.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006044.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006045.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006046.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006047.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006048.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006049.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006050.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006051.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006052.jpg,0
1547,21,female,fair,1,0,dorsal right,Hand_0006053.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006081.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006082.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006083.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006084.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006085.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006086.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006087.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006088.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006089.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006090.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006091.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006092.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006094.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006095.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006096.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006097.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006098.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006099.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006100.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006101.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006106.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006107.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006108.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006109.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006110.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006111.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006112.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006113.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006119.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006120.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006121.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006122.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006123.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006124.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006125.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006126.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006127.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006128.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006129.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006130.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006131.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006132.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006133.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006134.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006135.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006136.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006137.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006138.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006139.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006140.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006141.jpg,0
1547,21,female,fair,0,0,dorsal left,Hand_0006142.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006161.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006162.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006163.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006164.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006165.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006166.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006167.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006168.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006169.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006170.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006171.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006172.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006173.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006174.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006175.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006176.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006177.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006178.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006179.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006180.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006181.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006182.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006183.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006184.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006185.jpg,0
1037,21,female,medium,0,0,dorsal right,Hand_0006186.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006211.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006212.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006213.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006214.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006215.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006216.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006217.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006218.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006219.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006220.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006221.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006222.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006223.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006224.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006225.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006226.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006227.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006228.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006229.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006230.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006231.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006232.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006233.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006234.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006235.jpg,0
1037,21,female,medium,0,0,dorsal left,Hand_0006236.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006278.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006279.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006280.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006281.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006282.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006283.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006284.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006285.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006286.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006287.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006288.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006289.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006290.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006291.jpg,0
1559,20,female,medium,0,0,dorsal right,Hand_0006292.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006313.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006314.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006315.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006316.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006317.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006318.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006319.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006320.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006321.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006322.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006323.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006324.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006325.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006326.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006327.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006328.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006329.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006330.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006331.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006332.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006333.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006334.jpg,0
1559,20,female,medium,0,0,dorsal left,Hand_0006335.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006336.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006337.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006338.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006339.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006340.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006341.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006342.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006343.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006344.jpg,0
12,21,female,medium,0,0,dorsal right,Hand_0006345.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006363.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006364.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006365.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006366.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006367.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006368.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006369.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006370.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006371.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006372.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006373.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006374.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006375.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006376.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006377.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006378.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006379.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006380.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006381.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006382.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006383.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006384.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006385.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006386.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006387.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006388.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006389.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006390.jpg,0
12,21,female,medium,1,0,dorsal left,Hand_0006391.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006409.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006410.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006411.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006412.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006413.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006414.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006415.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006416.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006417.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006418.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006419.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006420.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006421.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006422.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006423.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006424.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006425.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006426.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006427.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006428.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006429.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006430.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006431.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006432.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006433.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006434.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006436.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006437.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006438.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006439.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006440.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006441.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006442.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006443.jpg,0
1553,23,female,fair,1,1,dorsal left,Hand_0006444.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006457.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006458.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006459.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006460.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006461.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006462.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006463.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006464.jpg,0
1553,23,female,fair,1,1,dorsal right,Hand_0006465.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006475.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006476.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006477.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006478.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006479.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006480.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006481.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006482.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006483.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006484.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006485.jpg,0
1058,22,female,medium,1,1,dorsal left,Hand_0006486.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006503.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006504.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006505.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006506.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006507.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006508.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006509.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006510.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006511.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006512.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006513.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006514.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006515.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006516.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006517.jpg,0
1058,22,female,medium,0,1,dorsal right,Hand_0006518.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006534.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006535.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006536.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006537.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006538.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006539.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006540.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006541.jpg,0
1560,21,male,dark,0,0,dorsal right,Hand_0006542.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006553.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006554.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006555.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006556.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006557.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006558.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006559.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006560.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006561.jpg,0
1560,21,male,dark,0,0,dorsal left,Hand_0006562.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006579.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006580.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006581.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006582.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006583.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006584.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006585.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006586.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006587.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006588.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006589.jpg,0
1510,23,female,fair,0,0,dorsal left,Hand_0006590.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006605.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006606.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006607.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006608.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006609.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006610.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006611.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006612.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006613.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006614.jpg,0
1510,23,female,fair,1,0,dorsal right,Hand_0006615.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006630.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006631.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006632.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006633.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006634.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006635.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006636.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006637.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006638.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006639.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006640.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006641.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006642.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006643.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006644.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006645.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006646.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006647.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006648.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006649.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006650.jpg,0
1556,22,female,medium,1,0,dorsal right,Hand_0006651.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006666.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006667.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006668.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006669.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006670.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006671.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006672.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006673.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006674.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006675.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006677.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006678.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006679.jpg,0
1556,22,female,medium,1,0,dorsal left,Hand_0006680.jpg,0
